DATE_FOR,RTD_ST_CD,CustomerSegment,Tenure,Age,MART_STATUS,GENDER,CHANNEL1_6M,CHANNEL2_6M,CHANNEL3_6M,CHANNEL4_6M,CHANNEL5_6M,METHOD1_6M,RECENT_PAYMENT,PAYMENTS_6M,CHANNEL1_3M,CHANNEL2_3M,CHANNEL3_3M,CHANNEL4_3M,CHANNEL5_3M,METHOD1_3M,PAYMENTS_3M,NOT_DI_3M,NOT_DI_6M,EVENT1_30_FLAG,EVENT2_90_SUM,LOGINS,POLICYPURCHASECHANNEL,Call_Flag
5/19/2014,ST_S9,2,10.425736,63.890486,MS_S3,F,0,4,0,1,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/18/2014,ST_S9,1,10.507871,41.300479,MS_S2,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S25,1,10.516085,48.971937,MS_S1,F,0,6,0,0,0,0,1,6,0,3,0,0,0,0,3,0,0,0,1,0,0,0
5/17/2014,ST_S26,3,10.543463,46.529774,MS_S1,F,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/20/2014,ST_S9,1,10.502396,66.239562,MS_S2,M,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/15/2014,ST_S9,2,10.516085,62.858316,MS_S1,M,0,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,0
5/15/2014,ST_S9,2,10.507871,55.014374,MS_S3,M,0,0,4,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S9,1,10.505133,93.013005,MS_S1,F,0,2,1,1,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5/20/2014,ST_S7,1,10.450376,77.667351,MS_S1,M,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/20/2014,ST_S9,1,10.502396,39.663244,MS_S1,M,4,0,0,0,0,5,0,5,1,0,0,0,0,2,2,1,1,0,0,0,0,0
5/19/2014,ST_S9,2,10.513347,63.958932,MS_S2,M,0,0,1,0,5,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S9,2,10.485969,47.750856,MS_S1,F,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/19/2014,ST_S9,2,10.08898,56.314853,MS_S1,M,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/20/2014,ST_S9,2,10.516085,32.563997,MS_S1,F,0,0,0,0,0,5,0,5,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/13/2014,ST_S16,1,10.518823,51.383984,MS_S1,F,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0
5/17/2014,ST_S25,2,10.655715,47.028063,MS_S3,M,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5/15/2014,ST_S25,1,10.61191,38.587269,MS_S1,M,0,1,0,2,0,3,0,3,0,1,0,2,0,3,3,0,0,0,1,0,0,0
5/16/2014,ST_S25,2,10.548939,44.402464,MS_S1,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,5,0,0
5/16/2014,ST_S25,1,10.55989,39.786448,MS_S1,M,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S0,1,12.188912,54.778919,MS_S3,M,5,0,0,1,0,1,0,6,2,0,0,1,0,1,3,1,1,0,0,1,0,0
5/17/2014,ST_S9,1,12.613279,42.121834,MS_S2,M,0,0,0,0,1,8,0,9,0,0,0,0,0,4,4,0,0,0,0,1,0,0
5/17/2014,ST_S9,1,12.613279,42.121834,MS_S2,M,0,0,0,0,1,8,0,9,0,0,0,0,0,4,4,0,0,0,0,1,0,0
5/14/2014,ST_S9,2,10.442163,50.639288,MS_S2,M,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2014,ST_S9,1,15.195072,47.26078,MS_S2,F,0,4,0,1,0,0,0,5,0,1,0,1,0,0,2,0,0,0,2,1,0,0
5/15/2014,ST_S37,1,13.347023,61.32512,MS_S1,F,0,3,2,0,0,0,0,5,0,1,2,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.694045,51.23614,MS_S1,F,0,2,0,0,1,0,0,5,0,0,0,0,1,0,3,0,0,0,1,0,0,0
5/13/2014,ST_S9,1,14.537988,46.869268,MS_S1,M,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S6,1,10.513347,49.894593,MS_S2,F,0,2,0,1,1,3,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5/16/2014,ST_S9,1,10.513347,31.071869,MS_S1,F,0,4,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S9,1,10.507871,67.676934,MS_S2,F,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S9,2,10.592745,44.462697,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/16/2014,ST_S6,1,10.513347,41.377139,MS_S1,F,0,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/15/2014,ST_S50,1,10.551677,28.692676,MS_S1,F,0,5,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S9,1,10.61191,59.252567,MS_S2,M,0,3,0,1,0,4,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5/18/2014,ST_S38,1,10.485969,59.353867,MS_S1,F,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/19/2014,ST_S9,1,10.590007,34.721424,MS_S2,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,1,0,0,0
5/15/2014,ST_S9,2,10.600958,56.323066,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S25,1,10.587269,54.143737,MS_S1,M,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/19/2014,ST_S9,1,10.590007,80.164271,MS_S2,M,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/16/2014,ST_S9,2,10.513347,61.034908,MS_S1,F,0,0,0,1,2,1,0,3,0,0,0,1,1,1,2,0,0,0,1,0,0,1
5/19/2014,ST_S7,1,10.600958,52.829569,MS_S3,F,0,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S9,1,10.551677,52.465435,MS_S1,F,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,1,0,0,0
5/20/2014,ST_S9,2,10.502396,34.239562,MS_S2,M,0,0,0,0,4,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/13/2014,ST_S9,1,10.606434,55.857632,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/18/2014,ST_S9,2,10.592745,52.501027,MS_S1,M,0,3,0,0,0,0,1,6,0,1,0,0,0,0,3,0,0,0,0,2,0,0
5/15/2014,ST_S7,1,10.565366,43.488022,MS_S2,M,0,1,0,3,0,4,0,4,0,0,0,2,0,2,2,0,0,0,2,0,0,0
5/14/2014,ST_S9,2,10.603696,70.800821,MS_S2,M,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/19/2014,ST_S25,1,10.652977,59.383984,MS_S2,F,0,3,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.603696,77.188227,MS_S2,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/20/2014,ST_S9,1,10.502396,92.251882,MS_S2,M,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.417522,32.950034,MS_S1,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0
5/15/2014,ST_S9,2,10.600958,78.075291,MS_S4,F,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,1,0,0,0
5/18/2014,ST_S9,2,10.592745,52.668036,MS_S3,F,0,3,0,1,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5/13/2014,ST_S9,2,10.483231,48.032854,MS_S1,M,0,4,0,0,0,4,0,4,0,2,0,0,0,2,2,0,0,0,0,0,0,1
5/14/2014,ST_S14,2,10.603696,49.36345,MS_S1,M,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,2,0,0,0
5/13/2014,ST_S14,1,10.606434,66.830938,MS_S3,F,0,6,0,0,0,2,0,6,0,3,0,0,0,2,3,0,0,0,0,0,0,0
5/16/2014,ST_S14,1,10.592745,35.49076,MS_S2,M,0,0,0,0,0,5,1,5,0,0,0,0,0,3,3,0,0,0,0,2,0,0
5/18/2014,ST_S14,2,10.592745,61.626283,MS_S3,M,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S30,1,15.937029,38.217659,MS_S2,F,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5/13/2014,ST_S38,1,10.384668,36.106776,MS_S2,M,0,6,0,0,0,6,0,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/13/2014,ST_S14,2,14.540726,42.71321,MS_S2,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,2,3,0,0
5/13/2014,ST_S38,3,13.379877,63.041752,MS_S2,F,0,1,3,1,0,0,0,5,0,1,2,0,0,0,3,0,0,0,1,0,0,0
5/15/2014,ST_S38,1,10.439425,51.723477,MS_S2,F,0,5,1,0,0,0,1,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S38,2,10.190281,47.794661,MS_S2,F,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S28,1,10.217659,54.672142,MS_S1,M,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/19/2014,ST_S38,3,10.173854,33.815195,MS_S2,F,0,0,1,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0
5/17/2014,ST_S9,2,10.173854,30.787132,MS_S1,F,0,2,0,1,2,0,0,5,0,0,0,1,1,0,2,0,0,0,2,0,0,0
5/14/2014,ST_S25,1,23.416838,59.266256,MS_S1,M,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S9,2,10.469541,78.778919,MS_S2,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S19,1,10.45859,32.109514,MS_S2,F,0,5,0,0,0,0,0,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/18/2014,ST_S9,2,10.255989,50.762491,MS_S1,M,0,0,0,0,5,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,1,0
5/18/2014,ST_S9,1,10.507871,35.742642,MS_S2,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0
5/20/2014,ST_S9,2,10.502396,58.694045,MS_S1,F,0,1,5,0,0,1,0,6,0,1,2,0,0,1,3,0,0,0,2,0,0,0
5/20/2014,ST_S9,1,10.387406,44.002738,MS_S4,M,0,0,0,1,0,4,1,5,0,0,0,1,0,3,3,0,0,0,2,3,0,0
5/13/2014,ST_S25,1,10.453114,45.007529,MS_S1,M,0,3,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5/19/2014,ST_S9,2,10.436687,46.08898,MS_S2,M,0,0,0,5,0,8,0,8,0,0,0,0,0,3,3,0,0,0,0,3,0,0
5/15/2014,ST_S9,1,10.436687,41.691992,MS_S3,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S9,2,10.253251,39.690623,MS_S1,F,0,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S7,2,10.406571,50.422998,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/19/2014,ST_S39,1,10.392882,64.832307,MS_S3,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0
5/13/2014,ST_S6,1,10.269678,42.839151,MS_S2,F,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/19/2014,ST_S9,1,10.425736,60.536619,MS_S2,M,0,0,0,0,6,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S9,1,10.38193,42.757016,MS_S2,M,0,0,0,0,4,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0
5/20/2014,ST_S9,1,10.086242,70.206708,MS_S4,M,0,0,0,0,3,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/13/2014,ST_S9,1,10.332649,59.832991,MS_S2,M,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5/19/2014,ST_S9,1,15.055441,46.543463,MS_S1,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0
5/14/2014,ST_S25,1,11.518138,33.670089,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/13/2014,ST_S25,1,14.606434,65.158111,MS_S2,F,0,1,2,0,0,0,0,6,0,1,2,0,0,0,3,0,0,0,0,0,0,0
5/16/2014,ST_S9,1,10.261465,32.492813,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/16/2014,ST_S35,1,10.261465,51.017112,MS_S1,M,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S9,1,10.255989,56.235455,MS_S3,F,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/15/2014,ST_S9,2,10.184805,87.164956,MS_S0,F,0,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,1
5/15/2014,ST_S9,1,10.099932,45.577002,MS_S1,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/15/2014,ST_S9,2,10.102669,91.493498,MS_S2,M,0,0,0,0,4,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S9,2,10.094456,47.123888,MS_S1,M,0,2,0,5,0,2,0,7,0,2,0,1,0,2,3,0,0,0,2,0,0,0
5/14/2014,ST_S22,NONE,10.102669,45.812457,MS_S2,M,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S7,NONE,10.176591,64.621492,MS_S2,M,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0
5/18/2014,ST_S4,NONE,10.176591,64.150582,MS_S2,M,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S32,NONE,10.176591,50.056126,MS_S2,M,0,0,3,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/20/2014,ST_S20,NONE,10.171116,60.928131,MS_S3,M,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/20/2014,ST_S12,NONE,10.214921,44.752909,MS_S2,M,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5/14/2014,ST_S33,NONE,10.182067,64.391513,MS_S2,M,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S22,NONE,10.094456,73.078713,MS_S1,M,0,0,6,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/19/2014,ST_S32,NONE,10.253251,65.09514,MS_S2,M,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2014,ST_S3,NONE,10.173854,56.73922,MS_S2,M,0,6,0,0,0,0,1,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S44,NONE,10.187543,65.667351,MS_S2,M,0,3,0,0,0,3,0,3,0,1,0,0,0,1,1,0,0,0,1,0,0,0
5/20/2014,ST_S39,NONE,10.171116,39.463381,MS_S1,M,0,0,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/18/2014,ST_S22,NONE,10.255989,62.436687,MS_S2,M,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0
5/20/2014,ST_S16,NONE,10.171116,47.863107,MS_S1,M,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/16/2014,ST_S0,NONE,10.182067,55.698836,MS_S2,M,0,3,0,0,0,3,0,3,0,2,0,0,0,2,2,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.102669,39.482546,MS_S1,M,0,6,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,1,1,0,0
5/13/2014,ST_S9,2,10.190281,51.819302,MS_S2,M,0,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/19/2014,ST_S9,1,10.253251,58.354552,MS_S2,M,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,1,0,0,0
5/13/2014,ST_S9,2,10.269678,75.671458,MS_S0,F,0,0,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S3,1,17.790554,73.13347,MS_S4,M,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/15/2014,ST_S9,2,17.03217,44.47091,MS_S1,M,0,0,6,0,0,0,1,6,0,0,3,0,0,0,3,0,0,0,1,0,0,0
5/17/2014,ST_S25,3,12.095825,37.199179,MS_S4,F,0,0,0,0,12,0,1,12,0,0,0,0,5,0,5,0,0,0,0,19,0,0
5/19/2014,ST_S9,1,10.091718,69.691992,MS_S2,M,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/14/2014,ST_S9,1,10.187543,71.589322,MS_S2,M,0,2,2,1,0,3,0,5,0,2,0,0,0,2,2,0,0,0,0,1,0,0
5/16/2014,ST_S9,2,10.250513,50.855578,MS_S1,F,0,3,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5/15/2014,ST_S7,2,10.171116,53.771389,MS_S2,M,0,0,0,0,2,7,1,9,0,0,0,0,1,4,5,0,0,0,0,6,0,0
5/18/2014,ST_S9,1,10.056126,50.934976,MS_S2,M,0,3,0,1,0,4,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1
5/18/2014,ST_S9,1,10.091718,38.354552,MS_S2,F,0,0,5,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S9,2,10.173854,31.958932,MS_S1,M,0,0,0,0,0,7,0,7,0,0,0,0,0,4,4,0,0,0,1,3,0,0
5/15/2014,ST_S9,1,10.264203,66.182067,MS_S2,M,0,0,0,0,0,4,0,4,0,0,0,0,0,3,3,0,0,0,0,7,0,0
5/14/2014,ST_S9,2,10.26694,52.566735,MS_S2,M,0,3,0,0,0,1,0,4,0,2,0,0,0,1,3,0,0,0,0,0,0,0
5/13/2014,ST_S9,1,10.272416,59.049966,MS_S2,M,0,4,0,0,0,4,0,4,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/16/2014,ST_S9,1,10.245038,43.622177,MS_S4,F,0,4,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5/18/2014,ST_S9,2,10.091718,58.091718,MS_S1,M,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/15/2014,ST_S9,1,10.26694,38.592745,MS_S2,F,0,1,0,1,5,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/17/2014,ST_S9,2,10.3436,39.679671,MS_S2,F,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/19/2014,ST_S9,2,10.335387,47.331964,MS_S1,F,0,0,3,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/17/2014,ST_S25,3,10.264203,30.069815,MS_S1,M,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/20/2014,ST_S16,1,10.245038,34.30527,MS_S1,F,0,0,0,0,0,3,0,6,0,0,0,0,0,3,4,0,0,0,2,2,0,0
5/18/2014,ST_S9,1,10.176591,35.657769,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/15/2014,ST_S9,2,10.250513,52.33128,MS_S2,M,0,0,0,0,0,6,1,6,0,0,0,0,0,3,3,0,0,0,1,2,0,0
5/19/2014,ST_S9,1,10.173854,46.921287,MS_S1,F,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0
5/13/2014,ST_S9,2,10.269678,61.511294,MS_S3,F,0,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,1,0,0,0
5/18/2014,ST_S9,1,10.255989,55.748118,MS_S2,M,0,0,0,0,0,4,0,4,0,0,0,0,0,3,3,0,0,0,0,3,0,0
5/14/2014,ST_S9,1,10.020534,44.046543,MS_S1,F,0,0,0,0,2,4,1,6,0,0,0,0,1,2,3,0,0,0,0,0,0,0
5/13/2014,ST_S6,1,10.272416,71.422313,MS_S2,M,0,3,0,1,0,4,0,4,0,2,0,1,0,3,3,0,0,0,0,0,0,0
5/17/2014,ST_S9,1,10.258727,46.099932,MS_S1,M,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,0
5/13/2014,ST_S9,2,10.190281,54.370979,MS_S1,M,0,0,0,0,0,4,0,6,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/17/2014,ST_S9,1,10.179329,52.476386,MS_S3,M,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0,0
5/16/2014,ST_S9,2,10.182067,70.384668,MS_S3,F,0,0,0,0,4,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.154689,35.843943,MS_S2,F,0,0,0,1,0,4,0,5,0,0,0,0,0,3,3,0,0,0,0,3,0,0
5/13/2014,ST_S9,1,10.171116,66.370979,MS_S1,F,0,0,0,1,0,0,0,6,0,0,0,0,0,0,3,0,0,0,2,1,0,0
5/19/2014,ST_S9,2,10.253251,56.925394,MS_S1,F,0,0,0,0,0,4,0,4,0,0,0,0,0,3,3,0,0,0,0,1,0,0
5/16/2014,ST_S9,1,10.179329,61.620808,MS_S1,F,0,4,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/13/2014,ST_S9,2,10.269678,43.805613,MS_S1,F,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,1,5,0,0
5/15/2014,ST_S9,2,10.264203,59.66872,MS_S1,F,0,0,4,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0
5/20/2014,ST_S9,1,10.140999,48.098563,MS_S2,M,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2014,ST_S9,1,14.08898,47.025325,MS_S2,M,0,4,0,1,0,0,1,5,0,3,0,0,0,0,3,0,0,0,2,0,0,0
5/13/2014,ST_S9,2,10.269678,36.72553,MS_S1,M,0,2,0,0,2,2,0,4,0,1,0,0,2,1,3,0,0,0,1,0,0,0
5/18/2014,ST_S25,2,13.341547,54.850103,MS_S4,F,0,0,0,6,0,6,0,6,0,0,0,3,0,3,3,0,0,0,0,0,0,0
5/16/2014,ST_S9,1,10.094456,32.325804,MS_S1,F,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/16/2014,ST_S9,2,10.097194,44.632444,MS_S2,M,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5/20/2014,ST_S9,2,10.277892,48.396988,MS_S2,F,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
5/17/2014,ST_S9,2,10.113621,55.646817,MS_S2,M,0,5,0,1,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S9,2,10.105407,45.552361,MS_S2,M,0,0,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5/17/2014,ST_S9,1,10.179329,36.618754,MS_S2,M,0,0,2,0,0,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0
5/13/2014,ST_S9,2,10.151951,74.587269,MS_S3,F,0,2,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5/17/2014,ST_S9,2,10.097194,59.865845,MS_S3,F,0,0,0,0,4,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0
5/18/2014,ST_S9,1,10.179329,60.511978,MS_S2,M,0,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,1,0,0,0
5/20/2014,ST_S9,1,10.086242,49.571526,MS_S2,M,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5/15/2014,ST_S9,1,10.209446,48.558522,MS_S2,M,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/16/2014,ST_S9,1,10.097194,36.618754,MS_S2,F,0,5,0,1,0,0,0,6,0,2,0,1,0,0,3,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.193018,56.744695,MS_S2,M,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0
5/14/2014,ST_S9,1,10.102669,34.184805,MS_S2,F,0,0,0,0,0,4,0,4,0,0,0,0,0,1,1,0,0,0,0,3,0,0
5/19/2014,ST_S9,1,10.173854,65.930185,MS_S2,M,0,0,0,0,4,0,0,4,0,0,0,0,2,0,2,0,0,0,0,1,0,0
5/13/2014,ST_S9,1,10.190281,49.57974,MS_S2,M,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/16/2014,ST_S9,2,10.182067,29.472964,MS_S1,M,0,0,4,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0
5/18/2014,ST_S9,2,10.091718,39.178645,MS_S1,F,0,5,1,0,0,5,1,6,0,3,0,0,0,3,3,0,0,0,0,0,0,0
5/19/2014,ST_S9,2,10.08898,47.518138,MS_S3,M,0,4,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,0,1,0,0,0
5/15/2014,ST_S9,1,10.094456,46.625599,MS_S2,M,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5/17/2014,ST_S9,2,10.179329,70.997947,MS_S2,M,0,0,0,0,0,4,0,4,0,0,0,0,0,2,2,0,0,0,0,1,0,0
5/16/2014,ST_S9,1,10.16564,42.42026,MS_S1,M,0,1,0,3,0,4,0,4,0,0,0,2,0,2,2,0,0,0,1,0,0,0
